Top 20% High Entropy Tokens (sorted by entropy):

999. Token: 'Ġa', Entropy: 8.183696, Dataset: advbench, Text Index: 59, Position: 8
1708. Token: 'Ġa', Entropy: 5.622984, Dataset: advbench, Text Index: 102, Position: 5
438. Token: 'Ġa', Entropy: 5.622984, Dataset: advbench, Text Index: 26, Position: 5
476. Token: 'Ġa', Entropy: 5.622984, Dataset: advbench, Text Index: 28, Position: 5
2972. Token: 'Ġa', Entropy: 5.622984, Dataset: advbench, Text Index: 177, Position: 5
4954. Token: 'Ġa', Entropy: 5.622984, Dataset: advbench, Text Index: 293, Position: 5
8490. Token: 'Ġa', Entropy: 5.622984, Dataset: advbench, Text Index: 502, Position: 5
3056. Token: 'Ġa', Entropy: 5.622984, Dataset: advbench, Text Index: 182, Position: 5
5720. Token: 'Ġa', Entropy: 5.622984, Dataset: advbench, Text Index: 339, Position: 5
4349. Token: 'Ġa', Entropy: 5.622984, Dataset: advbench, Text Index: 258, Position: 5
1661. Token: 'Ġa', Entropy: 5.622984, Dataset: advbench, Text Index: 99, Position: 5
4387. Token: 'Ġa', Entropy: 5.622984, Dataset: advbench, Text Index: 260, Position: 5
8169. Token: 'Ġa', Entropy: 5.622984, Dataset: advbench, Text Index: 484, Position: 5
5997. Token: 'Ġa', Entropy: 5.622984, Dataset: advbench, Text Index: 355, Position: 5
3917. Token: 'Ġa', Entropy: 5.622984, Dataset: advbench, Text Index: 232, Position: 5
4403. Token: 'Ġa', Entropy: 5.622984, Dataset: advbench, Text Index: 261, Position: 5
1608. Token: 'Ġa', Entropy: 5.622984, Dataset: advbench, Text Index: 96, Position: 5
3663. Token: 'Ġa', Entropy: 5.622984, Dataset: advbench, Text Index: 218, Position: 5
1036. Token: 'Ġa', Entropy: 5.622984, Dataset: advbench, Text Index: 61, Position: 5
3612. Token: 'Ġa', Entropy: 5.622984, Dataset: advbench, Text Index: 215, Position: 5
3557. Token: 'Ġa', Entropy: 5.622984, Dataset: advbench, Text Index: 212, Position: 5
1508. Token: 'Ġminority', Entropy: 5.621804, Dataset: advbench, Text Index: 90, Position: 10
2197. Token: 'Ġand', Entropy: 5.621622, Dataset: advbench, Text Index: 132, Position: 14
3796. Token: 'Ġand', Entropy: 5.621053, Dataset: advbench, Text Index: 225, Position: 17
1199. Token: 'Ġand', Entropy: 5.620566, Dataset: advbench, Text Index: 70, Position: 12
2095. Token: 'Ġand', Entropy: 5.619503, Dataset: advbench, Text Index: 126, Position: 10
94. Token: 'Ġor', Entropy: 5.619292, Dataset: advbench, Text Index: 5, Position: 9
4840. Token: 'Ġuses', Entropy: 5.617176, Dataset: advbench, Text Index: 286, Position: 8
6217. Token: 'Ġfake', Entropy: 5.611551, Dataset: advbench, Text Index: 367, Position: 13
8585. Token: 'Ġfake', Entropy: 5.611548, Dataset: advbench, Text Index: 507, Position: 13
3224. Token: 'Ġusing', Entropy: 5.610570, Dataset: advbench, Text Index: 192, Position: 9
6520. Token: 'Ġcounter', Entropy: 5.609940, Dataset: advbench, Text Index: 386, Position: 10
8707. Token: 'Ġa', Entropy: 5.607794, Dataset: advbench, Text Index: 514, Position: 15
7926. Token: 'Ġa', Entropy: 5.607418, Dataset: advbench, Text Index: 468, Position: 11
6868. Token: 'Ġis', Entropy: 5.607171, Dataset: advbench, Text Index: 406, Position: 10
6829. Token: 'Ġmanipulate', Entropy: 5.606915, Dataset: advbench, Text Index: 404, Position: 9
4280. Token: 'Ġmanipulate', Entropy: 5.606914, Dataset: advbench, Text Index: 253, Position: 9
3777. Token: 'Ġor', Entropy: 5.602770, Dataset: advbench, Text Index: 224, Position: 14
6893. Token: 'Ġand', Entropy: 5.597611, Dataset: advbench, Text Index: 407, Position: 13
3621. Token: 'Ġto', Entropy: 5.596123, Dataset: advbench, Text Index: 215, Position: 14
1382. Token: 'Ġspreads', Entropy: 5.593061, Dataset: advbench, Text Index: 82, Position: 8
8157. Token: 'Ġspreads', Entropy: 5.593061, Dataset: advbench, Text Index: 483, Position: 8
3531. Token: 'Ġstealing', Entropy: 5.592829, Dataset: advbench, Text Index: 210, Position: 8
8327. Token: 'Ġand', Entropy: 5.592212, Dataset: advbench, Text Index: 492, Position: 11
6160. Token: 'Ġa', Entropy: 5.582352, Dataset: advbench, Text Index: 364, Position: 14
6695. Token: 'Ġhack', Entropy: 5.580837, Dataset: advbench, Text Index: 396, Position: 11
8497. Token: 'Ġusing', Entropy: 5.577992, Dataset: advbench, Text Index: 502, Position: 12
3212. Token: 'Ġevade', Entropy: 5.576408, Dataset: advbench, Text Index: 191, Position: 7
1504. Token: 'Ġthreatening', Entropy: 5.573782, Dataset: advbench, Text Index: 90, Position: 6
6604. Token: 'Ġmanipulate', Entropy: 5.573237, Dataset: advbench, Text Index: 391, Position: 10
1480. Token: 'Ġfacilitates', Entropy: 5.571861, Dataset: advbench, Text Index: 88, Position: 8
3362. Token: 'Ġfacilitates', Entropy: 5.571859, Dataset: advbench, Text Index: 200, Position: 8
1397. Token: 'Ġto', Entropy: 5.571537, Dataset: advbench, Text Index: 83, Position: 8
6761. Token: 'Ġautomatically', Entropy: 5.564763, Dataset: advbench, Text Index: 400, Position: 8
2814. Token: 'Ġthe', Entropy: 5.557476, Dataset: advbench, Text Index: 167, Position: 20
5118. Token: 'Ġthe', Entropy: 5.553773, Dataset: advbench, Text Index: 302, Position: 20
7696. Token: 'Ġfor', Entropy: 5.550159, Dataset: advbench, Text Index: 454, Position: 7
2106. Token: 'Ġfor', Entropy: 5.550159, Dataset: advbench, Text Index: 127, Position: 7
8358. Token: 'Ġfor', Entropy: 5.550159, Dataset: advbench, Text Index: 494, Position: 7
2066. Token: 'Ġfor', Entropy: 5.550159, Dataset: advbench, Text Index: 124, Position: 7
2081. Token: 'Ġfor', Entropy: 5.550159, Dataset: advbench, Text Index: 125, Position: 7
2053. Token: 'Ġfor', Entropy: 5.550159, Dataset: advbench, Text Index: 123, Position: 7
7776. Token: 'Ġfor', Entropy: 5.550159, Dataset: advbench, Text Index: 459, Position: 7
2551. Token: 'Ġfor', Entropy: 5.550158, Dataset: advbench, Text Index: 153, Position: 7
4660. Token: 'Ġfor', Entropy: 5.550158, Dataset: advbench, Text Index: 276, Position: 7
3512. Token: 'Ġfor', Entropy: 5.550158, Dataset: advbench, Text Index: 209, Position: 7
2092. Token: 'Ġfor', Entropy: 5.550158, Dataset: advbench, Text Index: 126, Position: 7
8562. Token: 'Ġfor', Entropy: 5.550158, Dataset: advbench, Text Index: 506, Position: 7
2632. Token: 'Ġand', Entropy: 5.549791, Dataset: advbench, Text Index: 157, Position: 13
4374. Token: 'Ġto', Entropy: 5.549136, Dataset: advbench, Text Index: 259, Position: 10
2452. Token: 'Ġto', Entropy: 5.547236, Dataset: advbench, Text Index: 147, Position: 10
747. Token: 'Ġto', Entropy: 5.547236, Dataset: advbench, Text Index: 44, Position: 10
1064. Token: 'Ġabout', Entropy: 5.546784, Dataset: advbench, Text Index: 62, Position: 12
7565. Token: 'Ġa', Entropy: 5.546046, Dataset: advbench, Text Index: 446, Position: 11
503. Token: 'Ġmaking', Entropy: 5.545646, Dataset: advbench, Text Index: 29, Position: 8
5029. Token: 'Ġmaking', Entropy: 5.545645, Dataset: advbench, Text Index: 297, Position: 8
3078. Token: 'Ġand', Entropy: 5.545172, Dataset: advbench, Text Index: 183, Position: 11
3461. Token: 'ĠDistributed', Entropy: 5.541000, Dataset: advbench, Text Index: 206, Position: 12
3242. Token: 'Ġthe', Entropy: 5.536174, Dataset: advbench, Text Index: 193, Position: 15
1747. Token: 'Ġto', Entropy: 5.535451, Dataset: advbench, Text Index: 104, Position: 8
6828. Token: 'Ġto', Entropy: 5.535451, Dataset: advbench, Text Index: 404, Position: 8
7304. Token: 'Ġto', Entropy: 5.535451, Dataset: advbench, Text Index: 431, Position: 8
231. Token: 'Ġto', Entropy: 5.535451, Dataset: advbench, Text Index: 13, Position: 8
4279. Token: 'Ġto', Entropy: 5.535450, Dataset: advbench, Text Index: 253, Position: 8
2421. Token: 'Ġto', Entropy: 5.535450, Dataset: advbench, Text Index: 145, Position: 8
7808. Token: 'Ġto', Entropy: 5.535450, Dataset: advbench, Text Index: 461, Position: 8
6070. Token: 'Ġto', Entropy: 5.535450, Dataset: advbench, Text Index: 359, Position: 8
3025. Token: 'Ġto', Entropy: 5.535450, Dataset: advbench, Text Index: 180, Position: 8
6891. Token: 'Ġsecure', Entropy: 5.534816, Dataset: advbench, Text Index: 407, Position: 11
7433. Token: 'Ġand', Entropy: 5.531658, Dataset: advbench, Text Index: 438, Position: 17
4251. Token: 'Ġsecure', Entropy: 5.531221, Dataset: advbench, Text Index: 251, Position: 10
2760. Token: 'Ġusing', Entropy: 5.522814, Dataset: advbench, Text Index: 164, Position: 13
6502. Token: 'Ġto', Entropy: 5.521681, Dataset: advbench, Text Index: 385, Position: 12
3100. Token: 'Ġa', Entropy: 5.520682, Dataset: advbench, Text Index: 184, Position: 18
2068. Token: 'Ġfrom', Entropy: 5.519138, Dataset: advbench, Text Index: 124, Position: 9
6997. Token: 'Ġto', Entropy: 5.510122, Dataset: advbench, Text Index: 413, Position: 18
3400. Token: 'Ġinsider', Entropy: 5.509786, Dataset: advbench, Text Index: 202, Position: 11
5838. Token: 'Ġinsider', Entropy: 5.509786, Dataset: advbench, Text Index: 345, Position: 11
2741. Token: 'Ġinsider', Entropy: 5.509784, Dataset: advbench, Text Index: 163, Position: 11
8412. Token: 'Ġinsider', Entropy: 5.509784, Dataset: advbench, Text Index: 497, Position: 11
1510. Token: ',', Entropy: 5.505304, Dataset: advbench, Text Index: 90, Position: 12
3503. Token: 'Ġor', Entropy: 5.503096, Dataset: advbench, Text Index: 208, Position: 15
7923. Token: 'Ġpromotes', Entropy: 5.500551, Dataset: advbench, Text Index: 468, Position: 8
7868. Token: 'Ġon', Entropy: 5.498974, Dataset: advbench, Text Index: 465, Position: 7
3111. Token: 'Ġon', Entropy: 5.498972, Dataset: advbench, Text Index: 185, Position: 7
7465. Token: 'Ġpurchase', Entropy: 5.498798, Dataset: advbench, Text Index: 440, Position: 7
4771. Token: 'Ġthe', Entropy: 5.496472, Dataset: advbench, Text Index: 282, Position: 15
4123. Token: 'Ġtrusted', Entropy: 5.496053, Dataset: advbench, Text Index: 243, Position: 13
5149. Token: 'Ġstealing', Entropy: 5.493057, Dataset: advbench, Text Index: 304, Position: 8
8380. Token: 'Ġor', Entropy: 5.492990, Dataset: advbench, Text Index: 495, Position: 17
998. Token: 'Ġuse', Entropy: 5.487170, Dataset: advbench, Text Index: 59, Position: 7
4249. Token: 'Ġhacking', Entropy: 5.481370, Dataset: advbench, Text Index: 251, Position: 8
570. Token: 'Ġdistribute', Entropy: 5.480239, Dataset: advbench, Text Index: 33, Position: 14
979. Token: 'Ġof', Entropy: 5.478974, Dataset: advbench, Text Index: 58, Position: 7
6644. Token: 'Ġusing', Entropy: 5.476359, Dataset: advbench, Text Index: 393, Position: 16
1763. Token: 'Ġillegal', Entropy: 5.476158, Dataset: advbench, Text Index: 105, Position: 10
1310. Token: 'Ġto', Entropy: 5.474287, Dataset: advbench, Text Index: 77, Position: 12
4943. Token: 'Ġand', Entropy: 5.472958, Dataset: advbench, Text Index: 292, Position: 14
7778. Token: 'Ġon', Entropy: 5.470474, Dataset: advbench, Text Index: 459, Position: 9
7698. Token: 'Ġon', Entropy: 5.470468, Dataset: advbench, Text Index: 454, Position: 9
458. Token: 'Ġpromotes', Entropy: 5.470215, Dataset: advbench, Text Index: 27, Position: 9
7826. Token: 'Ġto', Entropy: 5.469572, Dataset: advbench, Text Index: 462, Position: 11
4509. Token: 'Ġto', Entropy: 5.469571, Dataset: advbench, Text Index: 267, Position: 11
3753. Token: 'Ġto', Entropy: 5.469571, Dataset: advbench, Text Index: 223, Position: 11
3530. Token: 'Ġfor', Entropy: 5.467793, Dataset: advbench, Text Index: 210, Position: 7
7809. Token: 'Ġacquire', Entropy: 5.466341, Dataset: advbench, Text Index: 461, Position: 9
5120. Token: 'Ġof', Entropy: 5.465418, Dataset: advbench, Text Index: 302, Position: 22
7268. Token: 'Ġor', Entropy: 5.465005, Dataset: advbench, Text Index: 428, Position: 21
8758. Token: 'Ġspreads', Entropy: 5.464930, Dataset: advbench, Text Index: 517, Position: 10
1971. Token: 'Ġfacilitates', Entropy: 5.463297, Dataset: advbench, Text Index: 118, Position: 8
3428. Token: 'Ġto', Entropy: 5.462738, Dataset: advbench, Text Index: 204, Position: 10
5236. Token: ''s', Entropy: 5.460155, Dataset: advbench, Text Index: 309, Position: 13
7969. Token: 'Ġin', Entropy: 5.459610, Dataset: advbench, Text Index: 471, Position: 14
1991. Token: 'Ġa', Entropy: 5.456001, Dataset: advbench, Text Index: 119, Position: 13
8514. Token: 'Ġa', Entropy: 5.455288, Dataset: advbench, Text Index: 503, Position: 13
2594. Token: 'Ġtheir', Entropy: 5.449168, Dataset: advbench, Text Index: 155, Position: 12
5957. Token: 'Ġand', Entropy: 5.447686, Dataset: advbench, Text Index: 352, Position: 16
6282. Token: 'Ġor', Entropy: 5.445024, Dataset: advbench, Text Index: 371, Position: 14
4532. Token: 'Ġand', Entropy: 5.444130, Dataset: advbench, Text Index: 268, Position: 13
2711. Token: 'Ġinsider', Entropy: 5.443551, Dataset: advbench, Text Index: 161, Position: 11
7028. Token: 'Ġthrough', Entropy: 5.441066, Dataset: advbench, Text Index: 415, Position: 11
8111. Token: 'Ġbomb', Entropy: 5.439717, Dataset: advbench, Text Index: 480, Position: 13
6407. Token: 'Ġto', Entropy: 5.437119, Dataset: advbench, Text Index: 379, Position: 11
4351. Token: 'Ġfor', Entropy: 5.436599, Dataset: advbench, Text Index: 258, Position: 7
3234. Token: 'Ġfor', Entropy: 5.436597, Dataset: advbench, Text Index: 193, Position: 7
232. Token: 'Ġcause', Entropy: 5.435336, Dataset: advbench, Text Index: 13, Position: 9
8250. Token: 'Ġincluding', Entropy: 5.434429, Dataset: advbench, Text Index: 488, Position: 14
1906. Token: 'Ġand', Entropy: 5.433667, Dataset: advbench, Text Index: 114, Position: 11
4613. Token: 'Ġand', Entropy: 5.433440, Dataset: advbench, Text Index: 273, Position: 10
5710. Token: 'Ġexploits', Entropy: 5.432785, Dataset: advbench, Text Index: 338, Position: 10
5239. Token: 'Ġand', Entropy: 5.430620, Dataset: advbench, Text Index: 309, Position: 16
203. Token: 'Ġto', Entropy: 5.429638, Dataset: advbench, Text Index: 11, Position: 14
949. Token: 'Ġhack', Entropy: 5.429463, Dataset: advbench, Text Index: 56, Position: 10
3181. Token: 'Ġhack', Entropy: 5.429462, Dataset: advbench, Text Index: 189, Position: 10
6487. Token: 'Ġhack', Entropy: 5.429462, Dataset: advbench, Text Index: 384, Position: 10
7392. Token: 'Ġhack', Entropy: 5.429460, Dataset: advbench, Text Index: 436, Position: 10
7354. Token: 'Ġhack', Entropy: 5.429460, Dataset: advbench, Text Index: 434, Position: 10
4077. Token: 'Ġhack', Entropy: 5.429460, Dataset: advbench, Text Index: 240, Position: 10
5540. Token: 'Ġhack', Entropy: 5.429460, Dataset: advbench, Text Index: 327, Position: 10
3873. Token: 'Ġhack', Entropy: 5.429460, Dataset: advbench, Text Index: 229, Position: 10
4204. Token: 'Ġhack', Entropy: 5.429460, Dataset: advbench, Text Index: 248, Position: 10
6141. Token: 'Ġhack', Entropy: 5.429460, Dataset: advbench, Text Index: 363, Position: 10
247. Token: 'Ġhack', Entropy: 5.429460, Dataset: advbench, Text Index: 14, Position: 10
8394. Token: 'Ġhack', Entropy: 5.429460, Dataset: advbench, Text Index: 496, Position: 10
5557. Token: 'Ġhack', Entropy: 5.429460, Dataset: advbench, Text Index: 328, Position: 10
7795. Token: 'Ġhack', Entropy: 5.429460, Dataset: advbench, Text Index: 460, Position: 10
6815. Token: 'Ġhack', Entropy: 5.429460, Dataset: advbench, Text Index: 403, Position: 10
703. Token: 'Ġhack', Entropy: 5.429460, Dataset: advbench, Text Index: 41, Position: 10
4923. Token: 'Ġto', Entropy: 5.428319, Dataset: advbench, Text Index: 291, Position: 11
5197. Token: 'Ġor', Entropy: 5.427407, Dataset: advbench, Text Index: 306, Position: 15
3014. Token: 'Ġdistribute', Entropy: 5.423888, Dataset: advbench, Text Index: 179, Position: 12
1268. Token: 'Ġdistribute', Entropy: 5.423888, Dataset: advbench, Text Index: 74, Position: 12
8377. Token: 'Ġencourages', Entropy: 5.423674, Dataset: advbench, Text Index: 495, Position: 14
891. Token: 'Ġa', Entropy: 5.423148, Dataset: advbench, Text Index: 52, Position: 17
4141. Token: 'Ġof', Entropy: 5.423013, Dataset: advbench, Text Index: 244, Position: 12
1714. Token: 'Ġto', Entropy: 5.421927, Dataset: advbench, Text Index: 102, Position: 11
5473. Token: 'Ġto', Entropy: 5.421927, Dataset: advbench, Text Index: 323, Position: 11
4734. Token: 'Ġto', Entropy: 5.421927, Dataset: advbench, Text Index: 280, Position: 11
1811. Token: 'Ġto', Entropy: 5.421927, Dataset: advbench, Text Index: 108, Position: 11
7966. Token: 'Ġto', Entropy: 5.421926, Dataset: advbench, Text Index: 471, Position: 11
3133. Token: 'Ġto', Entropy: 5.421926, Dataset: advbench, Text Index: 186, Position: 11
2610. Token: 'Ġmedia', Entropy: 5.419264, Dataset: advbench, Text Index: 156, Position: 7
4117. Token: 'Ġmedia', Entropy: 5.419264, Dataset: advbench, Text Index: 243, Position: 7
2626. Token: 'Ġmedia', Entropy: 5.419264, Dataset: advbench, Text Index: 157, Position: 7
4261. Token: 'Ġmedia', Entropy: 5.419264, Dataset: advbench, Text Index: 252, Position: 7
7852. Token: 'Ġmedia', Entropy: 5.419264, Dataset: advbench, Text Index: 464, Position: 7
5966. Token: 'Ġmedia', Entropy: 5.419264, Dataset: advbench, Text Index: 353, Position: 7
3273. Token: 'Ġmedia', Entropy: 5.419264, Dataset: advbench, Text Index: 195, Position: 7
8755. Token: 'Ġmedia', Entropy: 5.419264, Dataset: advbench, Text Index: 517, Position: 7
826. Token: 'Ġmedia', Entropy: 5.419264, Dataset: advbench, Text Index: 49, Position: 7
6841. Token: 'Ġmedia', Entropy: 5.419263, Dataset: advbench, Text Index: 405, Position: 7
4526. Token: 'Ġmedia', Entropy: 5.419263, Dataset: advbench, Text Index: 268, Position: 7
4936. Token: 'Ġmedia', Entropy: 5.419263, Dataset: advbench, Text Index: 292, Position: 7
6569. Token: 'Ġmedia', Entropy: 5.419263, Dataset: advbench, Text Index: 389, Position: 7
156. Token: 'Ġmedia', Entropy: 5.419262, Dataset: advbench, Text Index: 9, Position: 7
3027. Token: 'Ġinsider', Entropy: 5.418128, Dataset: advbench, Text Index: 180, Position: 10
7731. Token: 'Ġto', Entropy: 5.416809, Dataset: advbench, Text Index: 456, Position: 11
8774. Token: 'Ġevade', Entropy: 5.415221, Dataset: advbench, Text Index: 518, Position: 10
832. Token: 'Ġand', Entropy: 5.414780, Dataset: advbench, Text Index: 49, Position: 13
393. Token: 'Ġor', Entropy: 5.406552, Dataset: advbench, Text Index: 23, Position: 10
3047. Token: 'Ġand', Entropy: 5.403085, Dataset: advbench, Text Index: 181, Position: 15
1231. Token: 'Ġto', Entropy: 5.402468, Dataset: advbench, Text Index: 72, Position: 9
4306. Token: 'Ġto', Entropy: 5.402466, Dataset: advbench, Text Index: 255, Position: 9
6277. Token: 'Ġto', Entropy: 5.400433, Dataset: advbench, Text Index: 371, Position: 9
5523. Token: 's', Entropy: 5.399825, Dataset: advbench, Text Index: 326, Position: 9
4612. Token: 's', Entropy: 5.399820, Dataset: advbench, Text Index: 273, Position: 9
5851. Token: 'Ġinsider', Entropy: 5.397289, Dataset: advbench, Text Index: 346, Position: 11
1974. Token: 'Ġof', Entropy: 5.390653, Dataset: advbench, Text Index: 118, Position: 11
5587. Token: 'Ġto', Entropy: 5.390481, Dataset: advbench, Text Index: 330, Position: 8
3806. Token: 'Ġto', Entropy: 5.390481, Dataset: advbench, Text Index: 226, Position: 8
2900. Token: 'Ġto', Entropy: 5.390481, Dataset: advbench, Text Index: 172, Position: 8
6795. Token: 'Ġtargets', Entropy: 5.387775, Dataset: advbench, Text Index: 402, Position: 9
4031. Token: 'Ġto', Entropy: 5.387086, Dataset: advbench, Text Index: 238, Position: 9
1218. Token: 'Ġin', Entropy: 5.386720, Dataset: advbench, Text Index: 71, Position: 14
1130. Token: 'Ġprovides', Entropy: 5.385707, Dataset: advbench, Text Index: 66, Position: 8
4823. Token: 'Ġprovides', Entropy: 5.385705, Dataset: advbench, Text Index: 285, Position: 8
5904. Token: 'Ġin', Entropy: 5.384899, Dataset: advbench, Text Index: 349, Position: 11
3168. Token: 'Ġto', Entropy: 5.380898, Dataset: advbench, Text Index: 188, Position: 9
2391. Token: 'Ġand', Entropy: 5.380026, Dataset: advbench, Text Index: 143, Position: 13
1279. Token: 'Ġcan', Entropy: 5.379745, Dataset: advbench, Text Index: 75, Position: 8
7097. Token: 'Ġillegal', Entropy: 5.378788, Dataset: advbench, Text Index: 419, Position: 13
2617. Token: 'Ġand', Entropy: 5.377786, Dataset: advbench, Text Index: 156, Position: 14
2666. Token: 'Ġincluding', Entropy: 5.377378, Dataset: advbench, Text Index: 159, Position: 14
2238. Token: 'Ġthe', Entropy: 5.376658, Dataset: advbench, Text Index: 134, Position: 10
5630. Token: 'Ġthe', Entropy: 5.376656, Dataset: advbench, Text Index: 333, Position: 10
6379. Token: 'ifies', Entropy: 5.376123, Dataset: advbench, Text Index: 377, Position: 9
2340. Token: 'ifies', Entropy: 5.376121, Dataset: advbench, Text Index: 140, Position: 9
8708. Token: 'Ġspecific', Entropy: 5.372075, Dataset: advbench, Text Index: 514, Position: 16
4965. Token: 'Ġand', Entropy: 5.368556, Dataset: advbench, Text Index: 293, Position: 16
7099. Token: 'Ġor', Entropy: 5.368556, Dataset: advbench, Text Index: 419, Position: 15
705. Token: 'Ġsecure', Entropy: 5.368255, Dataset: advbench, Text Index: 41, Position: 12
8138. Token: 'Ġto', Entropy: 5.367257, Dataset: advbench, Text Index: 482, Position: 7
7221. Token: 'Ġto', Entropy: 5.367256, Dataset: advbench, Text Index: 426, Position: 7
3635. Token: 'Ġto', Entropy: 5.367254, Dataset: advbench, Text Index: 216, Position: 7
7140. Token: 'Ġto', Entropy: 5.367253, Dataset: advbench, Text Index: 422, Position: 7
4089. Token: 'Ġfor', Entropy: 5.367252, Dataset: advbench, Text Index: 241, Position: 7
4698. Token: 'Ġfor', Entropy: 5.367252, Dataset: advbench, Text Index: 278, Position: 7
3730. Token: 'Ġfor', Entropy: 5.367250, Dataset: advbench, Text Index: 222, Position: 7
2534. Token: 'Ġfor', Entropy: 5.367250, Dataset: advbench, Text Index: 152, Position: 7
842. Token: 'Ġfor', Entropy: 5.367250, Dataset: advbench, Text Index: 50, Position: 7
7525. Token: 'Ġfor', Entropy: 5.367249, Dataset: advbench, Text Index: 444, Position: 7
5864. Token: 'Ġfor', Entropy: 5.367249, Dataset: advbench, Text Index: 347, Position: 7
8243. Token: 'Ġfor', Entropy: 5.367249, Dataset: advbench, Text Index: 488, Position: 7
815. Token: 'Ġhosts', Entropy: 5.363636, Dataset: advbench, Text Index: 48, Position: 8
4392. Token: 'Ġand', Entropy: 5.362255, Dataset: advbench, Text Index: 260, Position: 10
3664. Token: 'Ġhoax', Entropy: 5.361772, Dataset: advbench, Text Index: 218, Position: 6
2042. Token: 'Ġto', Entropy: 5.352671, Dataset: advbench, Text Index: 122, Position: 11
5439. Token: 'Ġwhy', Entropy: 5.349205, Dataset: advbench, Text Index: 321, Position: 8
8743. Token: 'Ġand', Entropy: 5.348469, Dataset: advbench, Text Index: 516, Position: 13
8463. Token: 'Ġother', Entropy: 5.348282, Dataset: advbench, Text Index: 500, Position: 13
8307. Token: 'Ġinsider', Entropy: 5.347918, Dataset: advbench, Text Index: 491, Position: 12
2389. Token: 'Ġsecure', Entropy: 5.344864, Dataset: advbench, Text Index: 143, Position: 11
6794. Token: 'Ġthat', Entropy: 5.342191, Dataset: advbench, Text Index: 402, Position: 8
4054. Token: 'Ġcause', Entropy: 5.341825, Dataset: advbench, Text Index: 239, Position: 12
5888. Token: 'Ġand', Entropy: 5.341641, Dataset: advbench, Text Index: 348, Position: 11
6889. Token: 'Ġhack', Entropy: 5.334763, Dataset: advbench, Text Index: 407, Position: 9
5760. Token: 'le', Entropy: 5.334611, Dataset: advbench, Text Index: 341, Position: 11
8180. Token: 'Ġto', Entropy: 5.327360, Dataset: advbench, Text Index: 484, Position: 16
1061. Token: 'Ġthat', Entropy: 5.326396, Dataset: advbench, Text Index: 62, Position: 9
5135. Token: 'Ġthat', Entropy: 5.326394, Dataset: advbench, Text Index: 303, Position: 9
785. Token: 'Ġa', Entropy: 5.324697, Dataset: advbench, Text Index: 46, Position: 12
1796. Token: 'Ġa', Entropy: 5.324696, Dataset: advbench, Text Index: 107, Position: 12
4410. Token: 'Ġa', Entropy: 5.324696, Dataset: advbench, Text Index: 261, Position: 12
765. Token: 'Ġuses', Entropy: 5.322739, Dataset: advbench, Text Index: 45, Position: 12
550. Token: 'Ġinsider', Entropy: 5.321657, Dataset: advbench, Text Index: 32, Position: 11
4980. Token: 'Ġinsider', Entropy: 5.321657, Dataset: advbench, Text Index: 294, Position: 11
4960. Token: 'Ġa', Entropy: 5.320183, Dataset: advbench, Text Index: 293, Position: 11
4266. Token: 'Ġto', Entropy: 5.318274, Dataset: advbench, Text Index: 252, Position: 12
161. Token: 'Ġto', Entropy: 5.318274, Dataset: advbench, Text Index: 9, Position: 12
8726. Token: 'Ġand', Entropy: 5.314680, Dataset: advbench, Text Index: 515, Position: 16
6542. Token: 'Ġor', Entropy: 5.312294, Dataset: advbench, Text Index: 387, Position: 18
4037. Token: 'Ġa', Entropy: 5.310957, Dataset: advbench, Text Index: 238, Position: 15
391. Token: 'iting', Entropy: 5.309588, Dataset: advbench, Text Index: 23, Position: 8
8717. Token: 'Ġthat', Entropy: 5.307014, Dataset: advbench, Text Index: 515, Position: 7
3820. Token: 'Ġthat', Entropy: 5.307014, Dataset: advbench, Text Index: 227, Position: 7
6847. Token: 'Ġto', Entropy: 5.303183, Dataset: advbench, Text Index: 405, Position: 13
5191. Token: 'Ġmanipulate', Entropy: 5.299971, Dataset: advbench, Text Index: 306, Position: 9
2404. Token: 'Ġmanipulate', Entropy: 5.299971, Dataset: advbench, Text Index: 144, Position: 9
4737. Token: 'Ġand', Entropy: 5.298244, Dataset: advbench, Text Index: 280, Position: 14
2671. Token: 'Ġand', Entropy: 5.296820, Dataset: advbench, Text Index: 159, Position: 19
5661. Token: 'Ġto', Entropy: 5.295763, Dataset: advbench, Text Index: 335, Position: 10
4036. Token: 'Ġagainst', Entropy: 5.294611, Dataset: advbench, Text Index: 238, Position: 14
6073. Token: ''s', Entropy: 5.293134, Dataset: advbench, Text Index: 359, Position: 11
8124. Token: 'Ġunwanted', Entropy: 5.290538, Dataset: advbench, Text Index: 481, Position: 9
7810. Token: 'Ġand', Entropy: 5.289087, Dataset: advbench, Text Index: 461, Position: 10
5018. Token: 'Ġand', Entropy: 5.287318, Dataset: advbench, Text Index: 296, Position: 15
7998. Token: 'Ġcause', Entropy: 5.287121, Dataset: advbench, Text Index: 473, Position: 13
6232. Token: 'Ġand', Entropy: 5.286633, Dataset: advbench, Text Index: 368, Position: 13
8125. Token: 'Ġand', Entropy: 5.286430, Dataset: advbench, Text Index: 481, Position: 10
2357. Token: 'Ġinsider', Entropy: 5.285492, Dataset: advbench, Text Index: 141, Position: 10
6874. Token: 'Ġand', Entropy: 5.285089, Dataset: advbench, Text Index: 406, Position: 16
8249. Token: ',', Entropy: 5.284394, Dataset: advbench, Text Index: 488, Position: 13
1776. Token: 'Ġin', Entropy: 5.283930, Dataset: advbench, Text Index: 106, Position: 11
