Top 20% High Entropy Tokens (sorted by entropy):

851. Token: 'Ġsuccessful', Entropy: 8.137491, Dataset: advbench, Text Index: 61, Position: 9
6520. Token: 'Ġin', Entropy: 5.672703, Dataset: advbench, Text Index: 471, Position: 11
4288. Token: 'Ġand', Entropy: 5.670479, Dataset: advbench, Text Index: 309, Position: 13
5510. Token: 'Ġusing', Entropy: 5.668035, Dataset: advbench, Text Index: 399, Position: 9
3642. Token: 'Ġfor', Entropy: 5.666567, Dataset: advbench, Text Index: 264, Position: 4
5664. Token: 'Ġfor', Entropy: 5.666567, Dataset: advbench, Text Index: 410, Position: 4
3830. Token: 'Ġa', Entropy: 5.663465, Dataset: advbench, Text Index: 277, Position: 9
5415. Token: '-step', Entropy: 5.662483, Dataset: advbench, Text Index: 393, Position: 5
5423. Token: 'Ġusing', Entropy: 5.662231, Dataset: advbench, Text Index: 393, Position: 13
22. Token: 'Ġa', Entropy: 5.661688, Dataset: advbench, Text Index: 1, Position: 7
554. Token: 'Ġto', Entropy: 5.657959, Dataset: advbench, Text Index: 40, Position: 8
6097. Token: 'Ġpurchase', Entropy: 5.654120, Dataset: advbench, Text Index: 440, Position: 5
7114. Token: 'Ġa', Entropy: 5.652225, Dataset: advbench, Text Index: 514, Position: 12
1457. Token: 'Ġin', Entropy: 5.647467, Dataset: advbench, Text Index: 106, Position: 8
551. Token: 'Ġcan', Entropy: 5.641714, Dataset: advbench, Text Index: 40, Position: 5
811. Token: 'Ġto', Entropy: 5.639770, Dataset: advbench, Text Index: 59, Position: 4
6126. Token: 'Ġto', Entropy: 5.639770, Dataset: advbench, Text Index: 442, Position: 4
6847. Token: 'Ġor', Entropy: 5.637591, Dataset: advbench, Text Index: 495, Position: 8
5653. Token: 'Ġhow', Entropy: 5.634890, Dataset: advbench, Text Index: 409, Position: 5
3268. Token: 'Ġand', Entropy: 5.634610, Dataset: advbench, Text Index: 235, Position: 9
4919. Token: 'Ġchemical', Entropy: 5.633004, Dataset: advbench, Text Index: 357, Position: 3
5867. Token: 'Ġa', Entropy: 5.632672, Dataset: advbench, Text Index: 424, Position: 6
2629. Token: 'Ġthrough', Entropy: 5.631128, Dataset: advbench, Text Index: 190, Position: 9
3851. Token: 'Ġfor', Entropy: 5.630101, Dataset: advbench, Text Index: 279, Position: 4
3872. Token: 'Ġand', Entropy: 5.622392, Dataset: advbench, Text Index: 280, Position: 11
524. Token: 'Ġa', Entropy: 5.620523, Dataset: advbench, Text Index: 38, Position: 7
236. Token: 'Ġa', Entropy: 5.620523, Dataset: advbench, Text Index: 17, Position: 7
4120. Token: 'Ġto', Entropy: 5.617666, Dataset: advbench, Text Index: 298, Position: 4
971. Token: 'Ġto', Entropy: 5.617665, Dataset: advbench, Text Index: 70, Position: 4
5102. Token: 'Ġto', Entropy: 5.617665, Dataset: advbench, Text Index: 370, Position: 4
2745. Token: 'Ġto', Entropy: 5.617665, Dataset: advbench, Text Index: 199, Position: 4
5807. Token: 'Ġto', Entropy: 5.617665, Dataset: advbench, Text Index: 420, Position: 4
2716. Token: 'Ġto', Entropy: 5.617665, Dataset: advbench, Text Index: 197, Position: 4
4585. Token: 'Ġto', Entropy: 5.617665, Dataset: advbench, Text Index: 332, Position: 4
3591. Token: 'Ġto', Entropy: 5.617664, Dataset: advbench, Text Index: 260, Position: 4
3568. Token: 'Ġto', Entropy: 5.616682, Dataset: advbench, Text Index: 258, Position: 13
1552. Token: 'Ġa', Entropy: 5.615691, Dataset: advbench, Text Index: 113, Position: 11
152. Token: 'Ġa', Entropy: 5.615691, Dataset: advbench, Text Index: 10, Position: 11
386. Token: 'ware', Entropy: 5.615564, Dataset: advbench, Text Index: 28, Position: 4
3075. Token: 'Ġto', Entropy: 5.613863, Dataset: advbench, Text Index: 223, Position: 8
3058. Token: 'Ġa', Entropy: 5.612906, Dataset: advbench, Text Index: 222, Position: 7
929. Token: 'Ġand', Entropy: 5.609579, Dataset: advbench, Text Index: 66, Position: 10
3562. Token: 'Ġabout', Entropy: 5.606773, Dataset: advbench, Text Index: 258, Position: 7
2066. Token: 'Ġfor', Entropy: 5.600017, Dataset: advbench, Text Index: 151, Position: 7
2309. Token: 'Ġthe', Entropy: 5.597484, Dataset: advbench, Text Index: 167, Position: 17
2810. Token: 'Ġenables', Entropy: 5.597120, Dataset: advbench, Text Index: 204, Position: 5
734. Token: 'Ġand', Entropy: 5.595644, Dataset: advbench, Text Index: 53, Position: 7
3620. Token: 'Ġand', Entropy: 5.595022, Dataset: advbench, Text Index: 262, Position: 7
6910. Token: 'Ġto', Entropy: 5.591321, Dataset: advbench, Text Index: 500, Position: 6
3811. Token: 'Ġto', Entropy: 5.589078, Dataset: advbench, Text Index: 276, Position: 4
2637. Token: 'Ġto', Entropy: 5.589078, Dataset: advbench, Text Index: 191, Position: 4
1774. Token: 'Ġto', Entropy: 5.589078, Dataset: advbench, Text Index: 130, Position: 4
2122. Token: 'Ġto', Entropy: 5.588894, Dataset: advbench, Text Index: 155, Position: 5
3828. Token: 'Ġand', Entropy: 5.587534, Dataset: advbench, Text Index: 277, Position: 7
4432. Token: 'Ġto', Entropy: 5.585266, Dataset: advbench, Text Index: 320, Position: 5
1683. Token: 'Ġfor', Entropy: 5.584208, Dataset: advbench, Text Index: 123, Position: 4
6834. Token: 'Ġfor', Entropy: 5.584206, Dataset: advbench, Text Index: 494, Position: 4
2814. Token: 'vent', Entropy: 5.582586, Dataset: advbench, Text Index: 204, Position: 9
4084. Token: 'Ġto', Entropy: 5.581336, Dataset: advbench, Text Index: 295, Position: 6
2875. Token: 'Ġor', Entropy: 5.578036, Dataset: advbench, Text Index: 208, Position: 12
2081. Token: 'Ġa', Entropy: 5.576446, Dataset: advbench, Text Index: 152, Position: 10
7070. Token: 'Ġand', Entropy: 5.575158, Dataset: advbench, Text Index: 511, Position: 9
2839. Token: 'ĠDistributed', Entropy: 5.573635, Dataset: advbench, Text Index: 206, Position: 9
4322. Token: 'Ġor', Entropy: 5.571861, Dataset: advbench, Text Index: 312, Position: 8
3853. Token: 'Ġto', Entropy: 5.570567, Dataset: advbench, Text Index: 279, Position: 6
5008. Token: 'Ġa', Entropy: 5.568089, Dataset: advbench, Text Index: 363, Position: 9
6373. Token: 'Ġa', Entropy: 5.568089, Dataset: advbench, Text Index: 460, Position: 9
6039. Token: 'Ġa', Entropy: 5.568088, Dataset: advbench, Text Index: 436, Position: 9
6860. Token: 'Ġa', Entropy: 5.568088, Dataset: advbench, Text Index: 496, Position: 9
5836. Token: 'Ġa', Entropy: 5.566241, Dataset: advbench, Text Index: 422, Position: 8
732. Token: 'Ġpirate', Entropy: 5.566038, Dataset: advbench, Text Index: 53, Position: 5
4665. Token: 'Ġin', Entropy: 5.564511, Dataset: advbench, Text Index: 338, Position: 9
4782. Token: 'Ġlarge', Entropy: 5.561977, Dataset: advbench, Text Index: 347, Position: 6
5655. Token: 'Ġhack', Entropy: 5.559239, Dataset: advbench, Text Index: 409, Position: 7
5389. Token: 'Ġmanipulate', Entropy: 5.558961, Dataset: advbench, Text Index: 391, Position: 7
73. Token: 'Ġmanipulate', Entropy: 5.558960, Dataset: advbench, Text Index: 5, Position: 7
4743. Token: 'Ġa', Entropy: 5.557565, Dataset: advbench, Text Index: 344, Position: 7
1431. Token: 'Ġto', Entropy: 5.556633, Dataset: advbench, Text Index: 104, Position: 5
1486. Token: 'Ġto', Entropy: 5.555043, Dataset: advbench, Text Index: 108, Position: 8
4475. Token: 'Ġto', Entropy: 5.555042, Dataset: advbench, Text Index: 323, Position: 8
6858. Token: 'Ġhack', Entropy: 5.554729, Dataset: advbench, Text Index: 496, Position: 7
6371. Token: 'Ġhack', Entropy: 5.554729, Dataset: advbench, Text Index: 460, Position: 7
5006. Token: 'Ġhack', Entropy: 5.554729, Dataset: advbench, Text Index: 363, Position: 7
6037. Token: 'Ġhack', Entropy: 5.554729, Dataset: advbench, Text Index: 436, Position: 7
3112. Token: 'Ġand', Entropy: 5.553563, Dataset: advbench, Text Index: 225, Position: 14
4283. Token: 'Ġa', Entropy: 5.553216, Dataset: advbench, Text Index: 309, Position: 8
448. Token: 'Ġand', Entropy: 5.551238, Dataset: advbench, Text Index: 32, Position: 10
6584. Token: 'Ġonline', Entropy: 5.544807, Dataset: advbench, Text Index: 477, Position: 4
5447. Token: 'Ġonline', Entropy: 5.544807, Dataset: advbench, Text Index: 395, Position: 4
1196. Token: 'Ġonline', Entropy: 5.544805, Dataset: advbench, Text Index: 87, Position: 4
5069. Token: 'Ġfake', Entropy: 5.542811, Dataset: advbench, Text Index: 367, Position: 11
303. Token: 'Ġphysically', Entropy: 5.541716, Dataset: advbench, Text Index: 22, Position: 8
3392. Token: 'Ġof', Entropy: 5.540236, Dataset: advbench, Text Index: 244, Position: 9
3594. Token: 'Ġand', Entropy: 5.538093, Dataset: advbench, Text Index: 260, Position: 7
862. Token: 'Ġthe', Entropy: 5.535027, Dataset: advbench, Text Index: 61, Position: 20
6745. Token: 'Ġincluding', Entropy: 5.534396, Dataset: advbench, Text Index: 488, Position: 11
2381. Token: 'Ġhack', Entropy: 5.532175, Dataset: advbench, Text Index: 172, Position: 6
3515. Token: 'Ġfor', Entropy: 5.530783, Dataset: advbench, Text Index: 254, Position: 9
2648. Token: 'Ġusing', Entropy: 5.530096, Dataset: advbench, Text Index: 192, Position: 7
74. Token: 'Ġor', Entropy: 5.529811, Dataset: advbench, Text Index: 5, Position: 8
6844. Token: 'Ġencourages', Entropy: 5.529297, Dataset: advbench, Text Index: 495, Position: 5
6396. Token: 'Ġto', Entropy: 5.527993, Dataset: advbench, Text Index: 462, Position: 8
3688. Token: 'Ġto', Entropy: 5.527992, Dataset: advbench, Text Index: 267, Position: 8
5654. Token: 'Ġto', Entropy: 5.523244, Dataset: advbench, Text Index: 409, Position: 6
3096. Token: 'Ġor', Entropy: 5.521690, Dataset: advbench, Text Index: 224, Position: 11
5310. Token: 'Ġand', Entropy: 5.520911, Dataset: advbench, Text Index: 385, Position: 13
1173. Token: 'Ġa', Entropy: 5.520203, Dataset: advbench, Text Index: 85, Position: 9
6146. Token: 'Ġfor', Entropy: 5.520066, Dataset: advbench, Text Index: 444, Position: 4
3349. Token: 'Ġfor', Entropy: 5.520066, Dataset: advbench, Text Index: 241, Position: 4
2075. Token: 'Ġfor', Entropy: 5.520065, Dataset: advbench, Text Index: 152, Position: 4
4780. Token: 'Ġfor', Entropy: 5.520064, Dataset: advbench, Text Index: 347, Position: 4
4701. Token: 'le', Entropy: 5.519100, Dataset: advbench, Text Index: 341, Position: 8
1412. Token: 'Ġto', Entropy: 5.518905, Dataset: advbench, Text Index: 103, Position: 4
1840. Token: 'Ġfake', Entropy: 5.518525, Dataset: advbench, Text Index: 134, Position: 10
2980. Token: 'Ġto', Entropy: 5.514658, Dataset: advbench, Text Index: 216, Position: 3
4599. Token: 'Ġthe', Entropy: 5.514266, Dataset: advbench, Text Index: 333, Position: 7
4541. Token: 'Ġhack', Entropy: 5.513230, Dataset: advbench, Text Index: 328, Position: 7
771. Token: 'Ġhack', Entropy: 5.513227, Dataset: advbench, Text Index: 56, Position: 7
4421. Token: 'Ġdistributes', Entropy: 5.512185, Dataset: advbench, Text Index: 319, Position: 5
5118. Token: 'Ġand', Entropy: 5.511886, Dataset: advbench, Text Index: 371, Position: 6
4850. Token: 'Ġand', Entropy: 5.511885, Dataset: advbench, Text Index: 352, Position: 6
3845. Token: ''s', Entropy: 5.510927, Dataset: advbench, Text Index: 278, Position: 10
3619. Token: 'es', Entropy: 5.510082, Dataset: advbench, Text Index: 262, Position: 6
3123. Token: 'Ġand', Entropy: 5.509854, Dataset: advbench, Text Index: 226, Position: 9
2380. Token: 'Ġto', Entropy: 5.505990, Dataset: advbench, Text Index: 172, Position: 5
4565. Token: 'Ġto', Entropy: 5.505989, Dataset: advbench, Text Index: 330, Position: 5
3119. Token: 'Ġto', Entropy: 5.505989, Dataset: advbench, Text Index: 226, Position: 5
2226. Token: 'Ġin', Entropy: 5.504491, Dataset: advbench, Text Index: 161, Position: 8
9. Token: 'Ġin', Entropy: 5.500801, Dataset: advbench, Text Index: 0, Position: 8
3579. Token: 'Ġto', Entropy: 5.497969, Dataset: advbench, Text Index: 259, Position: 7
1444. Token: 'Ġobtain', Entropy: 5.496804, Dataset: advbench, Text Index: 105, Position: 7
3431. Token: 'Ġto', Entropy: 5.496086, Dataset: advbench, Text Index: 247, Position: 9
5784. Token: 'Ġto', Entropy: 5.496086, Dataset: advbench, Text Index: 418, Position: 9
4234. Token: 'Ġto', Entropy: 5.496086, Dataset: advbench, Text Index: 305, Position: 9
1109. Token: 'Ġto', Entropy: 5.496085, Dataset: advbench, Text Index: 80, Position: 9
6305. Token: 'Ġto', Entropy: 5.496085, Dataset: advbench, Text Index: 455, Position: 9
422. Token: 'Ġto', Entropy: 5.496085, Dataset: advbench, Text Index: 30, Position: 9
4334. Token: 'Ġto', Entropy: 5.495720, Dataset: advbench, Text Index: 313, Position: 9
4489. Token: 'Ġto', Entropy: 5.495720, Dataset: advbench, Text Index: 324, Position: 9
4566. Token: 'Ġpoison', Entropy: 5.494152, Dataset: advbench, Text Index: 330, Position: 6
4663. Token: 'Ġexploits', Entropy: 5.492178, Dataset: advbench, Text Index: 338, Position: 7
3380. Token: 'Ġand', Entropy: 5.486978, Dataset: advbench, Text Index: 243, Position: 13
1762. Token: 'Ġa', Entropy: 5.485999, Dataset: advbench, Text Index: 129, Position: 8
2760. Token: 'Ġfacilitates', Entropy: 5.485272, Dataset: advbench, Text Index: 200, Position: 5
2304. Token: 'Ġthe', Entropy: 5.484196, Dataset: advbench, Text Index: 167, Position: 12
5449. Token: 'Ġto', Entropy: 5.483573, Dataset: advbench, Text Index: 395, Position: 6
425. Token: 'Ġor', Entropy: 5.482344, Dataset: advbench, Text Index: 30, Position: 12
5657. Token: 'Ġa', Entropy: 5.479189, Dataset: advbench, Text Index: 409, Position: 9
6466. Token: 'Ġhack', Entropy: 5.476295, Dataset: advbench, Text Index: 467, Position: 7
1837. Token: 'Ġthe', Entropy: 5.474812, Dataset: advbench, Text Index: 134, Position: 7
5255. Token: 'Ġa', Entropy: 5.473068, Dataset: advbench, Text Index: 381, Position: 7
5662. Token: 'Ġdetailed', Entropy: 5.467259, Dataset: advbench, Text Index: 410, Position: 2
3640. Token: 'Ġdetailed', Entropy: 5.467259, Dataset: advbench, Text Index: 264, Position: 2
945. Token: 'Ġdetailed', Entropy: 5.467259, Dataset: advbench, Text Index: 68, Position: 2
2256. Token: 'Ġdetailed', Entropy: 5.467259, Dataset: advbench, Text Index: 164, Position: 2
1079. Token: 'Ġdetailed', Entropy: 5.467259, Dataset: advbench, Text Index: 78, Position: 2
6215. Token: 'Ġdetailed', Entropy: 5.467257, Dataset: advbench, Text Index: 449, Position: 2
1210. Token: 'Ġfacilitates', Entropy: 5.463593, Dataset: advbench, Text Index: 88, Position: 5
2610. Token: 'Ġhack', Entropy: 5.461980, Dataset: advbench, Text Index: 189, Position: 7
5563. Token: 'Ġhack', Entropy: 5.461979, Dataset: advbench, Text Index: 403, Position: 7
198. Token: 'Ġhack', Entropy: 5.461979, Dataset: advbench, Text Index: 14, Position: 7
6005. Token: 'Ġhack', Entropy: 5.461977, Dataset: advbench, Text Index: 434, Position: 7
570. Token: 'Ġhack', Entropy: 5.461977, Dataset: advbench, Text Index: 41, Position: 7
5294. Token: 'Ġhack', Entropy: 5.461977, Dataset: advbench, Text Index: 384, Position: 7
3173. Token: 'Ġhack', Entropy: 5.461976, Dataset: advbench, Text Index: 229, Position: 7
3453. Token: 'Ġand', Entropy: 5.456217, Dataset: advbench, Text Index: 249, Position: 7
3221. Token: 'Ġan', Entropy: 5.453209, Dataset: advbench, Text Index: 233, Position: 2
2033. Token: 'Ġan', Entropy: 5.453209, Dataset: advbench, Text Index: 149, Position: 2
2631. Token: 'Ġand', Entropy: 5.452245, Dataset: advbench, Text Index: 190, Position: 11
4282. Token: 'Ġin', Entropy: 5.452133, Dataset: advbench, Text Index: 309, Position: 7
5958. Token: 'Ġand', Entropy: 5.451320, Dataset: advbench, Text Index: 430, Position: 8
4643. Token: 'Ġfake', Entropy: 5.451250, Dataset: advbench, Text Index: 336, Position: 12
6744. Token: ',', Entropy: 5.449348, Dataset: advbench, Text Index: 488, Position: 10
2970. Token: 'Ġto', Entropy: 5.448527, Dataset: advbench, Text Index: 215, Position: 10
2190. Token: 'Ġof', Entropy: 5.447803, Dataset: advbench, Text Index: 159, Position: 15
4577. Token: 'Ġon', Entropy: 5.446007, Dataset: advbench, Text Index: 331, Position: 6
3216. Token: 'Ġand', Entropy: 5.445882, Dataset: advbench, Text Index: 232, Position: 10
1161. Token: 'Ġand', Entropy: 5.445882, Dataset: advbench, Text Index: 84, Position: 10
6544. Token: 'Ġa', Entropy: 5.443455, Dataset: advbench, Text Index: 473, Position: 11
5374. Token: 'Ġfor', Entropy: 5.438434, Dataset: advbench, Text Index: 390, Position: 6
4637. Token: 'Ġfor', Entropy: 5.438434, Dataset: advbench, Text Index: 336, Position: 6
6137. Token: 'Ġfor', Entropy: 5.438434, Dataset: advbench, Text Index: 443, Position: 6
1905. Token: 'Ġfor', Entropy: 5.438434, Dataset: advbench, Text Index: 139, Position: 6
59. Token: 'Ġfor', Entropy: 5.438433, Dataset: advbench, Text Index: 4, Position: 6
5991. Token: 'Ġfor', Entropy: 5.438433, Dataset: advbench, Text Index: 433, Position: 6
6765. Token: 'Ġand', Entropy: 5.437053, Dataset: advbench, Text Index: 489, Position: 10
2053. Token: 'Ġto', Entropy: 5.435970, Dataset: advbench, Text Index: 150, Position: 10
675. Token: 'Ġand', Entropy: 5.434316, Dataset: advbench, Text Index: 49, Position: 10
4909. Token: 'Ġto', Entropy: 5.431608, Dataset: advbench, Text Index: 356, Position: 8
3747. Token: 'Ġencourages', Entropy: 5.431159, Dataset: advbench, Text Index: 271, Position: 6
2896. Token: 'Ġstealing', Entropy: 5.429925, Dataset: advbench, Text Index: 210, Position: 5
6465. Token: 'Ġto', Entropy: 5.429653, Dataset: advbench, Text Index: 467, Position: 6
4947. Token: 'Ġto', Entropy: 5.429653, Dataset: advbench, Text Index: 359, Position: 6
2036. Token: 'Ġpromotes', Entropy: 5.429575, Dataset: advbench, Text Index: 149, Position: 5
6789. Token: 'Ġto', Entropy: 5.426717, Dataset: advbench, Text Index: 491, Position: 5
5267. Token: 'Ġto', Entropy: 5.426717, Dataset: advbench, Text Index: 382, Position: 5
3826. Token: 'Ġto', Entropy: 5.426716, Dataset: advbench, Text Index: 277, Position: 5
5976. Token: 'Ġto', Entropy: 5.426716, Dataset: advbench, Text Index: 432, Position: 5
1574. Token: 'Ġto', Entropy: 5.426716, Dataset: advbench, Text Index: 115, Position: 5
1999. Token: 'Ġto', Entropy: 5.426716, Dataset: advbench, Text Index: 146, Position: 5
6680. Token: 'Ġto', Entropy: 5.426716, Dataset: advbench, Text Index: 484, Position: 5
1183. Token: 'Ġto', Entropy: 5.426716, Dataset: advbench, Text Index: 86, Position: 5
2812. Token: 'Ġto', Entropy: 5.422995, Dataset: advbench, Text Index: 204, Position: 7
1349. Token: 'Ġby', Entropy: 5.419762, Dataset: advbench, Text Index: 98, Position: 9
5199. Token: 'Ġusing', Entropy: 5.419399, Dataset: advbench, Text Index: 376, Position: 9
5549. Token: 'Ġand', Entropy: 5.419344, Dataset: advbench, Text Index: 402, Position: 9
5573. Token: 'Ġto', Entropy: 5.412956, Dataset: advbench, Text Index: 404, Position: 5
185. Token: 'Ġto', Entropy: 5.412956, Dataset: advbench, Text Index: 13, Position: 5
5965. Token: 'Ġto', Entropy: 5.412956, Dataset: advbench, Text Index: 431, Position: 5
1986. Token: 'Ġto', Entropy: 5.412955, Dataset: advbench, Text Index: 145, Position: 5
3502. Token: 'Ġto', Entropy: 5.412955, Dataset: advbench, Text Index: 253, Position: 5
2480. Token: 'Ġto', Entropy: 5.412955, Dataset: advbench, Text Index: 180, Position: 5
2786. Token: 'Ġon', Entropy: 5.412179, Dataset: advbench, Text Index: 202, Position: 2
5419. Token: 'Ġto', Entropy: 5.411723, Dataset: advbench, Text Index: 393, Position: 9
5630. Token: 'Ġand', Entropy: 5.409242, Dataset: advbench, Text Index: 407, Position: 11
5051. Token: 'Ġuse', Entropy: 5.408491, Dataset: advbench, Text Index: 366, Position: 6
3326. Token: 'Ġand', Entropy: 5.407260, Dataset: advbench, Text Index: 239, Position: 11
4134. Token: 'Ġan', Entropy: 5.407110, Dataset: advbench, Text Index: 299, Position: 6
809. Token: 'ach', Entropy: 5.406046, Dataset: advbench, Text Index: 59, Position: 2
4886. Token: 'ach', Entropy: 5.406046, Dataset: advbench, Text Index: 355, Position: 2
4094. Token: 'ach', Entropy: 5.406044, Dataset: advbench, Text Index: 296, Position: 2
205. Token: 'ach', Entropy: 5.406044, Dataset: advbench, Text Index: 15, Position: 2
6124. Token: 'ach', Entropy: 5.406044, Dataset: advbench, Text Index: 442, Position: 2
6919. Token: 'ach', Entropy: 5.406044, Dataset: advbench, Text Index: 501, Position: 2
5146. Token: 'ach', Entropy: 5.406044, Dataset: advbench, Text Index: 373, Position: 2
245. Token: 'ach', Entropy: 5.406044, Dataset: advbench, Text Index: 18, Position: 2
2466. Token: 'ach', Entropy: 5.406044, Dataset: advbench, Text Index: 179, Position: 2
31. Token: 'ach', Entropy: 5.406044, Dataset: advbench, Text Index: 2, Position: 2
4670. Token: 'ach', Entropy: 5.406044, Dataset: advbench, Text Index: 339, Position: 2
5750. Token: 'ach', Entropy: 5.406044, Dataset: advbench, Text Index: 416, Position: 2
4523. Token: 'ach', Entropy: 5.406044, Dataset: advbench, Text Index: 327, Position: 2
1374. Token: 'ach', Entropy: 5.406044, Dataset: advbench, Text Index: 100, Position: 2
3902. Token: 'ach', Entropy: 5.406044, Dataset: advbench, Text Index: 282, Position: 2
4625. Token: 'Ġhack', Entropy: 5.406009, Dataset: advbench, Text Index: 335, Position: 8
1234. Token: ',', Entropy: 5.401822, Dataset: advbench, Text Index: 90, Position: 9
7140. Token: 'Ġto', Entropy: 5.400739, Dataset: advbench, Text Index: 516, Position: 6
6379. Token: 'Ġon', Entropy: 5.400537, Dataset: advbench, Text Index: 461, Position: 3
2676. Token: ''s', Entropy: 5.398954, Dataset: advbench, Text Index: 194, Position: 10
776. Token: 'Ġand', Entropy: 5.398720, Dataset: advbench, Text Index: 56, Position: 12
6410. Token: 'Ġor', Entropy: 5.396036, Dataset: advbench, Text Index: 463, Position: 7
4216. Token: 'Ġa', Entropy: 5.395195, Dataset: advbench, Text Index: 304, Position: 10
5330. Token: 'Ġto', Entropy: 5.393960, Dataset: advbench, Text Index: 387, Position: 5
6207. Token: 'Ġpromotes', Entropy: 5.393587, Dataset: advbench, Text Index: 448, Position: 5
6241. Token: 'Ġand', Entropy: 5.391624, Dataset: advbench, Text Index: 450, Position: 11
5465. Token: 'Ġhack', Entropy: 5.391464, Dataset: advbench, Text Index: 396, Position: 8
3523. Token: 'Ġto', Entropy: 5.388449, Dataset: advbench, Text Index: 255, Position: 6
1005. Token: 'Ġto', Entropy: 5.388449, Dataset: advbench, Text Index: 72, Position: 6
2525. Token: 'Ġand', Entropy: 5.387396, Dataset: advbench, Text Index: 183, Position: 9
3510. Token: 'Ġon', Entropy: 5.387061, Dataset: advbench, Text Index: 254, Position: 4
1591. Token: 'Ġon', Entropy: 5.387061, Dataset: advbench, Text Index: 116, Position: 4
2856. Token: 'Ġon', Entropy: 5.387061, Dataset: advbench, Text Index: 207, Position: 4
6598. Token: 'Ġon', Entropy: 5.387060, Dataset: advbench, Text Index: 478, Position: 4
4758. Token: 'Ġon', Entropy: 5.387060, Dataset: advbench, Text Index: 345, Position: 4
7032. Token: 'Ġon', Entropy: 5.387059, Dataset: advbench, Text Index: 509, Position: 4
4158. Token: 'Ġon', Entropy: 5.387059, Dataset: advbench, Text Index: 301, Position: 4
470. Token: 'Ġon', Entropy: 5.387059, Dataset: advbench, Text Index: 34, Position: 4
1602. Token: 'Ġon', Entropy: 5.387059, Dataset: advbench, Text Index: 117, Position: 4
4835. Token: 'Ġon', Entropy: 5.387057, Dataset: advbench, Text Index: 351, Position: 4
1155. Token: 'Ġon', Entropy: 5.387057, Dataset: advbench, Text Index: 84, Position: 4
3210. Token: 'Ġon', Entropy: 5.387057, Dataset: advbench, Text Index: 232, Position: 4
3199. Token: 'Ġin', Entropy: 5.386841, Dataset: advbench, Text Index: 231, Position: 9
4948. Token: 'Ġpoison', Entropy: 5.385241, Dataset: advbench, Text Index: 359, Position: 7
7096. Token: 'Ġand', Entropy: 5.384248, Dataset: advbench, Text Index: 513, Position: 6
4662. Token: 'Ġand', Entropy: 5.384248, Dataset: advbench, Text Index: 338, Position: 6
2895. Token: 'Ġfor', Entropy: 5.383266, Dataset: advbench, Text Index: 210, Position: 4
6082. Token: 'Ġa', Entropy: 5.382460, Dataset: advbench, Text Index: 439, Position: 7
4826. Token: 'Ġa', Entropy: 5.382459, Dataset: advbench, Text Index: 350, Position: 7
222. Token: 'Ġa', Entropy: 5.382458, Dataset: advbench, Text Index: 16, Position: 7
2859. Token: 'Ġanonymously', Entropy: 5.378270, Dataset: advbench, Text Index: 207, Position: 7
1487. Token: 'Ġsteal', Entropy: 5.377978, Dataset: advbench, Text Index: 108, Position: 9
5507. Token: 'Ġmake', Entropy: 5.376941, Dataset: advbench, Text Index: 399, Position: 6
2858. Token: 'Ġto', Entropy: 5.375065, Dataset: advbench, Text Index: 207, Position: 6
3512. Token: 'Ġto', Entropy: 5.375065, Dataset: advbench, Text Index: 254, Position: 6
1593. Token: 'Ġto', Entropy: 5.375065, Dataset: advbench, Text Index: 116, Position: 6
6600. Token: 'Ġto', Entropy: 5.375065, Dataset: advbench, Text Index: 478, Position: 6
4760. Token: 'Ġto', Entropy: 5.375065, Dataset: advbench, Text Index: 345, Position: 6
3212. Token: 'Ġto', Entropy: 5.375063, Dataset: advbench, Text Index: 232, Position: 6
1157. Token: 'Ġto', Entropy: 5.375063, Dataset: advbench, Text Index: 84, Position: 6
7034. Token: 'Ġto', Entropy: 5.375063, Dataset: advbench, Text Index: 509, Position: 6
4837. Token: 'Ġto', Entropy: 5.375063, Dataset: advbench, Text Index: 351, Position: 6
4160. Token: 'Ġto', Entropy: 5.375063, Dataset: advbench, Text Index: 301, Position: 6
472. Token: 'Ġto', Entropy: 5.375063, Dataset: advbench, Text Index: 34, Position: 6
1604. Token: 'Ġto', Entropy: 5.375063, Dataset: advbench, Text Index: 117, Position: 6
4879. Token: 'Ġa', Entropy: 5.375024, Dataset: advbench, Text Index: 354, Position: 9
1405. Token: 'Ġand', Entropy: 5.374760, Dataset: advbench, Text Index: 102, Position: 10
5765. Token: 'Ġto', Entropy: 5.374105, Dataset: advbench, Text Index: 417, Position: 7
4937. Token: 'Ġto', Entropy: 5.368926, Dataset: advbench, Text Index: 358, Position: 6
4408. Token: 'Ġto', Entropy: 5.368924, Dataset: advbench, Text Index: 318, Position: 6
2246. Token: 'Ġto', Entropy: 5.368924, Dataset: advbench, Text Index: 163, Position: 6
3880. Token: 'Ġto', Entropy: 5.368923, Dataset: advbench, Text Index: 281, Position: 6
2222. Token: 'Ġto', Entropy: 5.368557, Dataset: advbench, Text Index: 161, Position: 4
4146. Token: 'Ġto', Entropy: 5.367563, Dataset: advbench, Text Index: 300, Position: 5
5050. Token: 'Ġto', Entropy: 5.367563, Dataset: advbench, Text Index: 366, Position: 5
6870. Token: 'Ġto', Entropy: 5.367563, Dataset: advbench, Text Index: 497, Position: 5
5506. Token: 'Ġto', Entropy: 5.367563, Dataset: advbench, Text Index: 399, Position: 5
361. Token: 'Ġor', Entropy: 5.366542, Dataset: advbench, Text Index: 26, Position: 11
